"","age","age2","female","clase","p6210","relab","p6210s1","college","cotPension","cuentaPropia","estrato1","fex_c","formal","fweight","hoursWorkUsual","inglabo","ingtot","impa","isa","maxEducLevel","mes","microEmpresa","oficio","p6050","p6426","y_ingLab_m","y_ingLab_m_ha","y_salarySec_m","y_salary_m_hu","y_total_m","y_total_m_ha"
"2594",50,2500,0,1,6,2,7,0,1,0,3,240.570060295446,1,241,40,4666666.66666667,4666666.66666667,4666666.66666667,0,7,2,0,9,1,60,4666666.5,27222.220703125,NA,23333.333984375,4666666.5,27222.220703125
"2595",49,2401,1,1,6,1,12,0,1,0,3,240.570060295446,1,241,70,4875000,4958333.33333333,4875000,0,7,2,0,30,2,336,4875000,16250,NA,15000,4875000,16250
"2596",35,1225,0,1,5,1,11,1,1,0,1,259.447568904764,1,259,60,898619.666666667,898619.666666667,898619.666666667,0,6,2,0,98,1,48,898619.6875,3494.63208007812,NA,3038.16333007812,898619.6875,3494.63208007812
"2597",27,729,0,1,6,2,3,0,1,0,2,233.880945070259,1,234,60,1496544.33333333,1496544.33333333,1496544.33333333,0,7,2,0,58,1,84,1496544.375,5819.89501953125,NA,5055.5556640625,1496544.375,5819.89501953125
"2598",55,3025,0,1,3,4,5,0,2,1,1,252.257036721957,0,252,49,781242,781242,781242,0,4,2,0,97,1,180,NA,NA,NA,NA,781242,3720.19995117188
"2599",25,625,0,1,3,1,5,0,1,0,1,252.257036721957,1,252,60,869453,869453,869453,0,4,2,0,98,3,60,869453,3381.2060546875,NA,3038.16333007812,869453,3381.2060546875
"2600",23,529,0,1,3,1,5,0,1,0,1,252.257036721957,1,252,60,869453,869453,869453,0,4,2,0,98,3,12,869453,3381.2060546875,NA,3038.16333007812,869453,3381.2060546875
"2601",47,2209,0,1,4,4,8,0,2,1,1,258.698108245163,0,259,48,650000,650000,650000,0,5,2,1,98,1,228,NA,NA,NA,NA,650000,3159.72216796875
"2602",37,1369,1,1,5,1,11,1,2,0,1,258.698108245163,0,259,48,560000,560000,560000,0,6,2,1,97,2,36,560000,2722.22216796875,NA,2722.22216796875,560000,2722.22216796875
"2603",65,4225,1,1,4,4,8,0,2,1,2,272.790297012202,0,273,53,0,6e+05,0,0,5,2,1,41,1,84,NA,NA,NA,NA,NA,NA
"2604",42,1764,0,1,4,4,9,0,2,1,2,272.790297012202,0,273,48,0,2e+06,0,0,5,2,1,85,3,84,NA,NA,NA,NA,NA,NA
"2605",35,1225,1,1,5,1,10,1,1,0,2,272.790297012202,1,273,48,869453,869453,869453,0,6,2,0,55,9,7,869453,4226.5078125,NA,3797.7041015625,869453,4226.5078125
"2606",23,529,1,1,6,1,5,0,1,0,3,225.056345460028,1,225,48,1603416.66666667,1733416.66666667,1603416.66666667,0,7,2,0,16,3,5,1603416.625,7794.38623046875,NA,6319.4443359375,1603416.625,7794.38623046875
"2607",26,676,1,1,6,1,5,0,1,0,1,236.969109175124,1,237,40,1300000,1300000,1300000,0,7,2,0,13,1,2,1300000,7583.33349609375,NA,7583.33349609375,1300000,7583.33349609375
"2608",37,1369,1,1,5,1,11,1,2,0,1,193.274437390901,0,193,48,750000,750000,750000,0,6,2,1,33,1,5,750000,3645.83325195312,NA,3645.83325195312,750000,3645.83325195312
"2609",23,529,1,1,4,4,7,0,2,1,1,201.040389213836,0,201,10,40000,40000,40000,0,5,2,1,54,2,1,NA,NA,NA,NA,40000,933.333312988281
"2610",46,2116,1,1,3,1,5,0,1,0,2,215.752897120541,1,216,48,869453,869453,869453,0,4,2,0,55,1,2,869453,4226.5078125,NA,3797.7041015625,869453,4226.5078125
"2611",24,576,0,1,5,1,11,1,1,0,1,244.672200530728,1,245,48,1163211,1163211,1163211,0,6,2,0,53,1,2,1163211,5654.498046875,NA,4861.111328125,1163211,5654.498046875
"2612",49,2401,0,1,5,1,11,1,1,0,1,244.672200530728,1,245,48,1163211,1163211,1163211,0,6,2,0,58,5,120,1163211,5654.498046875,NA,4861.111328125,1163211,5654.498046875
"2613",22,484,0,1,5,1,11,1,2,0,2,199.214091956487,0,199,96,1200000,1200000,1200000,0,6,2,1,51,1,13,1200000,2916.66674804688,NA,2916.66674804688,1200000,2916.66674804688
"2614",25,625,1,1,5,1,11,1,2,0,2,199.214091956487,0,199,48,9e+05,9e+05,9e+05,0,6,2,1,53,2,12,9e+05,4375,NA,4375,9e+05,4375
"2615",22,484,0,1,5,1,11,1,2,0,2,199.214091956487,0,199,48,5e+05,5e+05,5e+05,0,6,2,1,53,5,2,5e+05,2430.5556640625,NA,2430.5556640625,5e+05,2430.5556640625
"2616",50,2500,0,1,3,4,2,0,2,1,1,238.732545965142,0,239,60,4e+05,4e+05,4e+05,0,3,2,1,98,1,72,NA,NA,NA,NA,4e+05,1555.55554199219
"2617",47,2209,1,1,5,1,11,1,1,0,1,238.732545965142,1,239,48,1484262.75,1484262.75,1484262.75,0,6,2,0,55,2,18,1484262.75,7215.166015625,NA,3797.7041015625,1484262.75,7215.166015625
"2618",27,729,0,1,4,1,9,0,1,0,1,262.800248480445,1,263,48,930929.416666667,930929.416666667,930929.416666667,0,5,2,0,55,1,12,930929.4375,4525.3515625,NA,3797.7041015625,930929.4375,4525.3515625
"2619",28,784,1,1,4,1,9,0,1,0,1,262.800248480445,1,263,48,930929.416666667,930929.416666667,930929.416666667,0,5,2,0,55,2,13,930929.4375,4525.3515625,NA,3797.7041015625,930929.4375,4525.3515625
"2620",48,2304,0,1,6,1,7,0,1,0,4,263.111380492417,1,263,48,1200000,1700000,1200000,0,7,2,0,21,1,24,1200000,5833.33349609375,NA,5833.33349609375,1200000,5833.33349609375
"2621",45,2025,0,1,6,1,3,0,1,0,3,469.26081145972,1,469,48,2083333.33333333,2083333.33333333,2083333.33333333,0,7,2,0,95,1,48,2083333.375,10127.3154296875,NA,9722.22265625,2083333.375,10127.3154296875
"2622",39,1521,1,1,6,1,3,0,1,0,3,469.26081145972,1,469,48,2083333.33333333,2083333.33333333,2083333.33333333,0,7,2,0,39,2,148,2083333.375,10127.3154296875,NA,9722.22265625,2083333.375,10127.3154296875
"2623",46,2116,0,1,5,1,11,1,1,0,3,263.111380492417,1,263,42,1271544.33333333,1971544.33333333,1271544.33333333,0,6,2,0,59,1,252,1271544.375,7064.13525390625,NA,6111.111328125,1271544.375,7064.13525390625
"2624",26,676,0,1,6,4,2,0,1,1,2,258.698108245163,1,259,72,1500000,1500000,1500000,0,7,2,1,98,1,48,NA,NA,NA,NA,1500000,4861.111328125
"2625",62,3844,0,1,6,1,3,0,1,0,3,252.319897189289,1,252,56,1018687.41666667,1018687.41666667,1018687.41666667,0,7,2,0,3,1,120,1018687.4375,4244.53076171875,NA,3500,1018687.4375,4244.53076171875
"2626",49,2401,0,1,6,2,8,0,1,0,3,161.814672840406,1,162,50,5554666.66666667,5554666.66666667,5554666.66666667,0,7,2,0,12,1,42,5554666.5,25921.77734375,NA,23977.333984375,5554666.5,25921.77734375
"2627",48,2304,1,1,6,1,5,0,1,0,3,161.814672840406,1,162,48,3108333.33333333,3108333.33333333,3108333.33333333,0,7,2,0,7,2,288,3108333.25,15109.953125,NA,14097.22265625,3108333.25,15109.953125
"2628",19,361,0,1,5,1,11,1,1,0,3,161.814672840406,1,162,48,781242,781242,781242,0,6,2,0,45,3,1,781242,3797.7041015625,NA,3797.7041015625,781242,3797.7041015625
"2629",54,2916,0,1,3,4,5,0,2,1,2,231.848547455165,0,232,40,760000,760000,6e+05,160000,4,3,1,53,1,2,NA,NA,160000,NA,6e+05,3500
"2630",34,1156,1,1,6,4,2,0,2,1,2,216.655606337789,0,217,12,0,9e+05,0,0,7,3,1,45,1,144,NA,NA,NA,NA,NA,NA
"2631",32,1024,0,1,4,1,6,0,2,0,2,266.173538473202,0,266,80,8e+05,8e+05,8e+05,0,5,3,0,53,1,4,8e+05,2333.33325195312,NA,2333.33325195312,8e+05,2333.33325195312
"2632",28,784,1,1,4,3,7,0,2,0,2,266.173538473202,0,266,60,105000,105000,105000,0,5,3,1,54,2,1,105000,408.333343505859,NA,408.333343505859,105000,408.333343505859
"2633",32,1024,0,1,5,1,11,1,1,0,2,295.471537099868,1,295,48,930929.416666667,930929.416666667,930929.416666667,0,6,3,1,58,1,72,930929.4375,4525.3515625,NA,3797.7041015625,930929.4375,4525.3515625
"2634",20,400,1,1,6,1,2,0,1,0,2,295.471537099868,1,295,48,930929.416666667,930929.416666667,930929.416666667,0,7,3,1,55,2,24,930929.4375,4525.3515625,NA,3797.7041015625,930929.4375,4525.3515625
"2635",47,2209,0,1,5,4,10,1,2,1,2,240.747740860715,0,241,60,0,9e+05,0,0,6,3,1,45,1,48,NA,NA,NA,NA,NA,NA
"2636",24,576,1,1,5,3,11,1,2,0,2,251.334631921531,0,251,20,921666.666666667,921666.666666667,541666.666666667,380000,6,3,1,54,2,7,921666.6875,6720.486328125,380000,5833.33349609375,921666.6875,6720.486328125
"2637",25,625,0,1,6,1,2,0,1,0,3,193.458072034825,1,193,48,987500,987500,987500,0,7,3,0,3,3,24,987500,4800.34716796875,NA,4618.0556640625,987500,4800.34716796875
"2638",51,2601,1,1,5,1,11,1,1,0,3,193.458072034825,1,193,40,1038211,1038211,1038211,0,6,3,1,45,1,60,1038211,6056.23095703125,NA,5541.66650390625,1038211,6056.23095703125
"2639",23,529,0,1,6,1,4,0,1,0,3,193.458072034825,1,193,48,1300000,1300000,1300000,0,7,3,0,3,3,3,1300000,6319.4443359375,NA,6319.4443359375,1300000,6319.4443359375
"2640",44,1936,0,1,3,4,5,0,2,1,2,299.077159851527,0,299,56,1e+06,1e+06,1e+06,0,4,3,1,41,1,72,NA,NA,NA,NA,1e+06,4166.66650390625
"2641",43,1849,1,1,4,4,7,0,1,1,2,299.077159851527,1,299,14,5e+05,5e+05,5e+05,0,5,3,1,45,2,60,NA,NA,NA,NA,5e+05,8333.3330078125
"2642",56,3136,0,1,1,4,0,0,2,1,2,299.077159851527,0,299,42,6e+05,6e+05,6e+05,0,1,3,1,97,9,8,NA,NA,NA,NA,6e+05,3333.33325195312
"2643",26,676,1,1,6,1,0,0,2,0,2,275.072731878752,0,275,20,279166.666666667,329166.666666667,279166.666666667,0,7,3,0,53,1,1,279166.65625,3256.9443359375,NA,2916.66674804688,279166.65625,3256.9443359375
"2644",57,3249,1,1,5,1,11,1,2,0,2,204.709228367107,0,205,16,320000,4e+05,320000,0,6,3,0,33,2,12,320000,4666.66650390625,NA,4666.66650390625,320000,4666.66650390625
"2645",49,2401,0,1,5,1,11,1,1,0,2,204.709228367107,1,205,48,988211,988211,988211,0,6,3,0,45,1,60,988211,4803.8037109375,NA,4375,988211,4803.8037109375
"2646",27,729,0,1,5,1,11,1,1,0,2,204.709228367107,1,205,48,988211,988211,988211,0,6,3,0,33,3,24,988211,4803.8037109375,NA,4375,988211,4803.8037109375
"2647",30,900,1,1,6,1,4,0,1,0,3,275.072731878752,1,275,40,1443000,3043000,1443000,0,7,3,0,44,1,2,1443000,7482.22216796875,NA,7542.5,1443000,7482.22216796875
"2648",34,1156,0,1,6,4,5,0,1,1,3,207.756412932239,1,208,30,3020000,3020000,2750000,270000,7,3,0,13,1,30,NA,NA,270000,NA,2750000,20052.083984375
"2649",28,784,1,1,6,1,7,0,1,0,3,207.756412932239,1,208,48,0,916067,0,0,7,3,0,44,2,24,NA,NA,NA,NA,NA,NA
"2650",36,1296,1,1,6,1,6,0,1,0,3,207.756412932239,1,208,48,3358333.33333333,3400000.33333333,3358333.33333333,0,7,3,0,6,2,14,3358333.25,16325.2314453125,NA,15069.4443359375,3358333.25,16325.2314453125
"2651",38,1444,1,1,6,1,8,0,1,0,3,285.659622939568,1,286,30,1107687.41666667,2799354.41666667,1107687.41666667,0,7,3,1,21,1,36,1107687.375,8615.3466796875,NA,7000,1107687.375,8615.3466796875
"2652",29,841,1,1,5,2,11,1,1,0,3,266.173538473202,1,266,50,2480000,2480000,2480000,0,6,3,0,32,2,36,2390000,11153.3330078125,NA,8866.6669921875,2390000,11153.3330078125
"2653",28,784,0,1,6,2,1,0,1,0,3,266.173538473202,1,266,66,1958666.66666667,1958666.66666667,1958666.66666667,0,7,3,0,58,1,52,1866666.625,6599.32666015625,NA,4595.95947265625,1866666.625,6599.32666015625
"2654",43,1849,0,1,5,1,11,1,2,0,2,247.933412790695,0,248,98,1e+06,1e+06,1e+06,0,6,3,1,45,3,2,1e+06,2380.95239257812,NA,2380.95239257812,1e+06,2380.95239257812
"2655",39,1521,1,1,5,4,11,1,2,1,2,247.933412790695,0,248,40,0,30000,0,0,6,3,1,57,3,60,NA,NA,NA,NA,NA,NA
"2656",29,841,0,1,5,1,11,1,1,0,2,240.747740860715,1,241,50,1198453,1198453,898453,3e+05,6,3,0,37,1,2,1198453,3585.11572265625,3e+05,3645.7958984375,1198453,3585.11572265625
"2657",53,2809,0,1,4,1,6,0,1,0,2,207.756412932239,1,208,48,1042718.41666667,1042718.41666667,1042718.41666667,0,5,3,0,85,1,48,1042718.4375,5068.77001953125,NA,3797.7041015625,1042718.4375,5068.77001953125
"2658",48,2304,1,1,6,2,10,0,1,0,3,193.458072034825,1,193,30,2491666.66666667,2491666.66666667,2491666.66666667,0,7,3,0,13,1,228,2491666.75,19379.630859375,NA,17111.111328125,2491666.75,19379.630859375
"2659",26,676,0,1,6,1,2,0,1,0,3,193.458072034825,1,193,54,1383877.66666667,1383877.66666667,1383877.66666667,0,7,3,0,45,3,32,1383877.625,5979.71826171875,NA,5185.18505859375,1383877.625,5979.71826171875
"2660",35,1225,0,1,5,1,11,1,1,0,2,240.747740860715,1,241,72,1250000,1250000,1100000,150000,6,3,0,58,1,60,1250000,3941.44140625,150000,3305.5556640625,1250000,3941.44140625
"2661",35,1225,0,1,5,4,11,1,1,1,3,248.181868273978,1,248,84,3500000,3500000,3500000,0,6,3,1,51,1,6,NA,NA,NA,NA,3500000,9722.22265625
"2662",39,1521,1,1,5,6,11,1,2,0,3,248.181868273978,0,248,84,NA,0,NA,0,6,3,1,77,2,6,NA,NA,NA,NA,NA,NA
"2663",21,441,1,1,6,1,0,0,1,0,3,248.181868273978,1,248,48,1462500,1462500,1462500,0,7,3,0,32,3,12,1462500,7109.375,NA,6805.5556640625,1462500,7109.375
"2664",30,900,0,1,5,1,11,1,1,0,2,207.756412932239,1,208,48,1461476.41666667,1461476.41666667,1461476.41666667,0,6,3,0,45,1,30,1461476.375,7104.39892578125,NA,6805.5556640625,1461476.375,7104.39892578125
"2665",33,1089,1,1,5,1,11,1,1,0,2,207.756412932239,1,208,48,1311083.33333333,1311083.33333333,1311083.33333333,0,6,3,0,33,2,144,1311083.375,6373.32177734375,NA,5833.33349609375,1311083.375,6373.32177734375
"2666",30,900,0,1,6,1,3,0,1,0,3,207.756412932239,1,208,38,1371544.33333333,1371544.33333333,1371544.33333333,0,7,3,0,13,1,3,1371544.375,8421.763671875,NA,7368.4208984375,1371544.375,8421.763671875
"2667",26,676,1,1,6,1,5,0,1,0,3,207.756412932239,1,208,48,1388211,1388211,1388211,0,7,3,0,11,2,1,1388211,6748.248046875,NA,6319.4443359375,1388211,6748.248046875
"2668",22,484,1,1,6,3,2,0,2,0,2,315.523763038279,0,316,84,8e+05,1280000,8e+05,0,7,3,1,54,1,2,8e+05,2222.22216796875,NA,2222.22216796875,8e+05,2222.22216796875
"2669",27,729,1,1,6,1,5,0,1,0,2,262.462088636604,1,262,40,2400000,2400000,2400000,0,7,3,0,44,1,2,2400000,14000,NA,12250,2400000,14000
"2670",27,729,0,1,6,4,3,0,1,1,2,262.462088636604,1,262,40,1070000,1070000,1070000,0,7,3,0,17,2,86,NA,NA,NA,NA,1070000,6241.66650390625
"2671",24,576,1,1,6,1,2,0,1,0,2,262.462088636604,1,262,48,1025711,1025711,1025711,0,7,3,0,19,5,24,1025711,4986.09521484375,NA,4375,1025711,4986.09521484375
"2672",39,1521,1,1,6,1,2,0,2,0,2,251.875197575788,0,252,48,720000,1032000,720000,0,7,3,1,53,1,1,720000,3500,NA,3500,720000,3500
"2673",39,1521,0,1,5,4,11,1,2,1,2,251.875197575788,0,252,66,1200000,1200000,1200000,0,6,3,0,79,2,2,NA,NA,NA,NA,1200000,4242.42431640625
"2674",56,3136,0,1,5,4,11,1,1,1,3,180.971831393315,1,181,48,1500000,1500000,1500000,0,6,3,1,92,1,168,NA,NA,NA,NA,1500000,7291.66650390625
"2675",29,841,1,1,6,1,6,0,1,0,3,180.971831393315,1,181,45,2166666.66666667,2166666.66666667,2166666.66666667,0,7,3,0,33,3,84,2166666.75,11234.568359375,NA,10370.3701171875,2166666.75,11234.568359375
"2676",22,484,0,1,5,1,11,1,2,0,3,180.971831393315,0,181,24,430000,430000,430000,0,6,3,1,39,3,7,430000,4180.5556640625,NA,4180.5556640625,430000,4180.5556640625
"2677",62,3844,0,1,4,4,8,0,3,1,3,286.225764411613,1,286,36,7e+05,1590000,7e+05,0,5,3,1,44,1,240,NA,NA,NA,NA,7e+05,4537.037109375
"2678",62,3844,0,1,6,2,9,0,3,0,3,249.20494739234,1,249,30,4361162.58333333,6561162.58333333,3961162.58333333,4e+05,7,3,0,13,1,252,4361162.5,26779.068359375,4e+05,26425.615234375,4361162.5,26779.068359375
"2679",22,484,1,1,6,7,4,0,2,0,3,249.20494739234,0,249,46,NA,0,NA,0,7,3,0,39,3,2,NA,NA,NA,NA,NA,NA
"2680",61,3721,1,1,5,1,11,1,3,0,3,249.20494739234,1,249,48,1116544.33333333,1846544.33333333,1116544.33333333,0,6,3,0,39,1,101,1116544.375,5427.646484375,NA,4618.0556640625,1116544.375,5427.646484375
"2681",29,841,0,1,6,1,5,0,2,0,3,207.756412932239,0,208,50,1e+06,1e+06,1e+06,0,7,3,1,11,1,24,1e+06,4666.66650390625,NA,4666.66650390625,1e+06,4666.66650390625
"2682",29,841,1,1,6,5,6,0,1,0,3,207.756412932239,1,208,50,2e+06,2e+06,2e+06,0,7,3,1,11,2,24,NA,NA,NA,NA,2e+06,9333.3330078125
"2683",32,1024,0,1,6,2,5,0,1,0,3,251.893318110576,1,252,36,1869333.33333333,1869333.33333333,1869333.33333333,0,7,3,0,13,1,42,1869333.25,12116.048828125,NA,11018.5185546875,1869333.25,12116.048828125
"2684",28,784,0,1,5,1,11,1,1,0,2,266.173538473202,1,266,40,959929.416666667,959929.416666667,959929.416666667,0,6,3,0,97,1,24,959929.4375,5599.58837890625,NA,4557.2451171875,959929.4375,5599.58837890625
"2685",32,1024,1,1,5,1,11,1,1,0,2,266.173538473202,1,266,56,884453,884453,884453,0,6,3,1,45,2,5,884453,3685.22094726562,NA,3255.17504882812,884453,3685.22094726562
"2686",66,4356,1,1,3,4,5,0,2,1,1,280.924740719171,0,281,16,240000,240000,240000,0,4,3,1,55,1,48,NA,NA,NA,NA,240000,3500
"2687",35,1225,0,1,5,1,11,1,1,0,1,280.924740719171,1,281,48,897453,897453,897453,0,6,3,0,95,3,4,897453,4362.61865234375,NA,3797.7041015625,897453,4362.61865234375
"2688",19,361,0,1,6,1,2,0,1,0,1,179.159731137411,1,179,40,781242,781242,781242,0,7,3,0,33,3,6,781242,4557.2451171875,NA,4557.2451171875,781242,4557.2451171875
"2689",36,1296,0,1,5,1,11,1,1,0,1,179.159731137411,1,179,48,1517811,1817811,1517811,0,6,3,0,98,1,36,1517811,7378.248046875,NA,6805.5556640625,1517811,7378.248046875
"2690",35,1225,1,1,6,1,2,0,1,0,1,179.159731137411,1,179,48,1e+06,1e+06,1e+06,0,7,3,0,58,2,9,1e+06,4861.111328125,NA,4861.111328125,1e+06,4861.111328125
"2691",30,900,0,1,6,1,5,0,1,0,3,207.756412932239,1,208,48,2166666.66666667,2166666.66666667,2166666.66666667,0,7,3,0,2,2,42,2166666.75,10532.408203125,NA,9722.22265625,2166666.75,10532.408203125
"2692",28,784,1,1,6,4,5,0,2,1,3,207.756412932239,0,208,48,2e+05,2e+05,2e+05,0,7,3,1,41,1,4,NA,NA,NA,NA,2e+05,972.222229003906
"2693",52,2704,0,1,5,4,11,1,2,1,3,272.508414043163,0,273,25,1500000,1500000,1500000,0,6,3,1,41,1,180,NA,NA,NA,NA,1500000,14000
"2694",18,324,1,1,5,4,11,1,2,1,3,272.508414043163,0,273,20,1e+05,1e+05,1e+05,0,6,3,1,53,9,24,NA,NA,NA,NA,1e+05,1166.66662597656
"2695",47,2209,1,1,6,4,5,0,1,1,2,207.756412932239,1,208,60,0,3e+05,0,0,7,3,0,19,2,20,NA,NA,NA,NA,NA,NA
"2696",49,2401,0,1,4,4,6,0,1,1,2,207.756412932239,1,208,72,750000,750000,750000,0,5,3,1,93,1,400,NA,NA,NA,NA,750000,2430.5556640625
"2697",24,576,1,1,6,1,5,0,1,0,2,262.480209171392,1,262,36,828211,828211,828211,0,7,3,0,37,5,11,828211,5368.0341796875,NA,4472.22216796875,828211,5368.0341796875
"2698",33,1089,0,1,3,1,4,0,2,0,2,262.480209171392,0,262,75,1200000,1200000,1200000,0,3,3,0,97,1,36,1200000,3733.33325195312,NA,3733.33325195312,1200000,3733.33325195312
"2699",36,1296,0,1,3,1,1,0,1,0,2,240.747740860715,1,241,50,1200000,1200000,1200000,0,3,3,0,95,1,1,1200000,5600,NA,5600,1200000,5600
"2700",41,1681,1,1,5,1,11,1,2,0,2,191.97488550775,0,192,48,6e+05,6e+05,6e+05,0,6,3,0,53,1,12,6e+05,2916.66674804688,NA,2916.66674804688,6e+05,2916.66674804688
"2701",27,729,0,1,5,4,10,1,2,1,2,191.97488550775,0,192,30,2e+05,2e+05,2e+05,0,6,3,1,57,9,2,NA,NA,NA,NA,2e+05,1555.55554199219
"2702",48,2304,1,1,3,1,5,0,2,0,2,191.97488550775,0,192,48,6e+05,6e+05,6e+05,0,4,3,0,53,9,8,6e+05,2916.66674804688,NA,2916.66674804688,6e+05,2916.66674804688
"2703",19,361,0,1,4,1,7,0,2,0,2,191.97488550775,0,192,48,450000,450000,450000,0,5,3,0,53,9,1,450000,2187.5,NA,2187.5,450000,2187.5
"2704",20,400,0,1,4,1,8,0,2,0,2,191.97488550775,0,192,48,650000,650000,650000,0,5,3,0,53,9,6,650000,3159.72216796875,NA,3159.72216796875,650000,3159.72216796875
"2705",19,361,1,1,5,1,11,1,2,0,2,191.97488550775,0,192,48,6e+05,6e+05,6e+05,0,6,3,0,53,9,5,6e+05,2916.66674804688,NA,2916.66674804688,6e+05,2916.66674804688
"2706",20,400,0,1,5,1,11,1,2,0,2,191.97488550775,0,192,48,550000,550000,550000,0,6,3,0,53,9,2,550000,2673.61108398438,NA,2673.61108398438,550000,2673.61108398438
"2707",41,1681,1,1,3,4,5,0,2,1,1,223.644327685497,0,224,84,0,280000,0,0,4,3,1,41,2,120,NA,NA,NA,NA,NA,NA
"2708",55,3025,0,1,4,1,7,0,1,0,1,223.644327685497,1,224,48,1083877.66666667,1083877.66666667,1083877.66666667,0,5,3,0,58,1,60,1083877.625,5268.849609375,NA,4375,1083877.625,5268.849609375
"2709",33,1089,1,1,6,1,3,0,1,0,1,223.644327685497,1,224,48,930929.416666667,930929.416666667,930929.416666667,0,7,3,0,97,5,16,930929.4375,4525.3515625,NA,3797.7041015625,930929.4375,4525.3515625
"2710",43,1849,1,1,5,1,11,1,1,0,3,257.081061679528,1,257,48,930929.416666667,930929.416666667,930929.416666667,0,6,3,0,59,1,132,930929.4375,4525.3515625,NA,3797.7041015625,930929.4375,4525.3515625
"2711",32,1024,1,1,6,1,7,0,1,0,3,296.030223288913,1,296,80,1550000,1550000,1550000,0,7,3,0,12,2,7,1550000,4520.83349609375,NA,4375,1550000,4520.83349609375
"2712",24,576,1,1,6,1,2,0,1,0,1,212.944156501191,1,213,54,988211,988211,988211,0,7,3,0,59,2,2,988211,4270.04736328125,NA,3888.88891601562,988211,4270.04736328125
"2713",49,2401,1,1,3,4,5,0,2,1,1,212.944156501191,0,213,40,480000,480000,480000,0,4,3,1,54,5,300,NA,NA,NA,NA,480000,2800
